id,employeeId,courseName,certificationLink,skills,courseDepartment,status,certificationDate
CERT1493,JMD480,Web Scraping,https://watkins.net/,Web Scraping,Data Engineering,Accept,2023-03-20
CERT1494,JMD481,Flutter,http://www.chavez.com/,Flutter,Development,Reject,2024-07-22
CERT1495,JMD481,Reactjs,http://www.mcbride.info/,Reactjs,Development,Accept,2023-08-04
CERT1496,JMD481,Applied ML,http://wright-campos.net/,Applied ML,Data Science,Reject,2024-05-21
CERT1497,JMD482,GCP,https://www.stewart.info/,GCP,Cloud,Accept,2024-08-30
CERT1498,JMD482,Redis,https://clark-huffman.com/,Redis,Cloud,Reject,2023-04-10
CERT1499,JMD482,AWS,https://diaz-smith.net/,AWS,Cloud,Reject,2023-08-18
CERT1500,JMD482,SnowFlake,https://gilbert.com/,SnowFlake,Data Engineering,Accept,2023-04-03
CERT1501,JMD482,Data Bricks,http://www.coleman.com/,Data Bricks,Data Engineering,Reject,2022-11-28
CERT1502,JMD482,DBT,https://www.moore.net/,DBT,Data Engineering,Reject,2023-08-02
CERT1503,JMD483,AWS,http://www.cohen.com/,AWS,Cloud,Accept,2024-06-04
CERT1504,JMD483,Azure,https://www.rodriguez-jones.com/,Azure,Cloud,Reject,2024-03-16
CERT1505,JMD483,Redis,http://jackson.com/,Redis,Cloud,Reject,2024-04-09
CERT1506,JMD483,Applied ML,http://martin-gould.com/,Applied ML,Data Science,Accept,2023-05-11
CERT1507,JMD484,Laravel,https://blevins-hill.com/,Laravel,Development,Accept,2024-03-11
CERT1508,JMD484,Node,https://smith.com/,Node,Development,Accept,2022-11-19
CERT1509,JMD484,GCP,http://brooks-clayton.com/,GCP,Cloud,Accept,2024-04-09
CERT1510,JMD484,Redis,https://hayes-adkins.com/,Redis,Cloud,Accept,2023-09-20
CERT1511,JMD484,AWS,http://www.cook-flowers.com/,AWS,Cloud,Reject,2023-09-20
CERT1512,JMD485,Applied ML,http://www.wallace.biz/,Applied ML,Data Science,Reject,2024-01-05
CERT1513,JMD485,Angular,http://brown.com/,Angular,Development,Reject,2023-05-14
CERT1514,JMD485,Flutter,http://wilson.com/,Flutter,Development,Accept,2024-06-29
CERT1515,JMD486,Flutter,http://www.cummings-alvarez.com/,Flutter,Development,Accept,2024-05-12
CERT1516,JMD486,Laravel,https://www.chavez.com/,Laravel,Development,Accept,2023-05-15
CERT1517,JMD487,Next Js,https://www.ramirez.com/,Next Js,Development,Reject,2023-09-09
CERT1518,JMD487,MySQL,https://www.tucker.com/,MySQL,Data Engineering,Reject,2024-04-16
CERT1519,JMD488,Laravel,http://watts-shields.info/,Laravel,Development,Accept,2024-05-31
CERT1520,JMD489,Next Js,https://www.thomas.biz/,Next Js,Development,Reject,2023-02-01
CERT1521,JMD489,Laravel,https://www.yang.biz/,Laravel,Development,Accept,2023-04-26
CERT1522,JMD490,Redis,https://campbell.com/,Redis,Cloud,Reject,2023-06-26
CERT1523,JMD490,Azure,http://www.martin.com/,Azure,Cloud,Accept,2023-03-18
CERT1524,JMD490,AWS,http://www.guzman-campbell.com/,AWS,Cloud,Reject,2024-01-21
CERT1525,JMD491,Laravel,http://roth.com/,Laravel,Development,Reject,2022-10-09
CERT1526,JMD491,Flutter,https://warren.com/,Flutter,Development,Accept,2023-04-25
CERT1527,JMD491,SnowFlake,http://hernandez-hernandez.com/,SnowFlake,Data Engineering,Reject,2024-08-12
CERT1528,JMD492,Angular,https://www.bird.biz/,Angular,Development,Accept,2024-03-26
CERT1529,JMD492,Laravel,http://www.doyle.com/,Laravel,Development,Accept,2024-07-07
CERT1530,JMD492,Next Js,http://www.hill.com/,Next Js,Development,Reject,2024-09-17
CERT1531,JMD492,GCP,https://www.pham-cohen.com/,GCP,Cloud,Accept,2023-10-07
CERT1532,JMD493,Python,http://www.sherman.com/,Python,Data Engineering,Reject,2024-04-23
CERT1533,JMD493,AWS,http://williams.com/,AWS,Cloud,Accept,2023-06-23
CERT1534,JMD493,Redis,http://hernandez.net/,Redis,Cloud,Reject,2023-06-20
CERT1535,JMD494,GCP,https://www.allen.com/,GCP,Cloud,Reject,2024-01-09
CERT1536,JMD494,Azure,http://www.lopez.com/,Azure,Cloud,Accept,2024-09-16
CERT1537,JMD494,AWS,http://www.watts-parker.com/,AWS,Cloud,Reject,2022-12-29
CERT1538,JMD495,MySQL,http://brewer.com/,MySQL,Data Engineering,Accept,2024-03-27
CERT1539,JMD495,DBT,https://james.com/,DBT,Data Engineering,Reject,2023-01-10
CERT1540,JMD495,SnowFlake,https://smith.com/,SnowFlake,Data Engineering,Reject,2024-04-12
CERT1541,JMD496,Python,https://www.lopez.com/,Python,Data Science,Accept,2023-02-13
CERT1542,JMD496,Big Data,https://ramirez-snow.com/,Big Data,Data Science,Accept,2024-01-21
CERT1543,JMD496,Applied ML,http://www.perkins.org/,Applied ML,Data Science,Accept,2023-11-06
CERT1544,JMD497,Next Js,http://irwin.com/,Next Js,Development,Accept,2024-05-30
CERT1545,JMD497,React Native,https://singh.com/,React Native,Development,Accept,2023-11-11
CERT1546,JMD497,Node,https://howard.com/,Node,Development,Reject,2024-02-16
CERT1547,JMD497,Redis,https://leblanc.com/,Redis,Cloud,Reject,2024-08-18
CERT1548,JMD498,Data Bricks,https://www.wilson.com/,Data Bricks,Data Engineering,Accept,2022-12-11
CERT1549,JMD499,Data Bricks,http://randall.com/,Data Bricks,Data Engineering,Accept,2024-02-27
CERT1550,JMD499,Python,https://www.brown-cox.com/,Python,Data Engineering,Reject,2023-11-29
CERT1551,JMD499,GCP,https://www.hughes.com/,GCP,Cloud,Accept,2024-06-03
CERT1552,JMD499,AWS,https://alvarez.com/,AWS,Cloud,Reject,2022-10-09
CERT1553,JMD499,Redis,http://hughes-vang.info/,Redis,Cloud,Accept,2023-10-30
CERT1554,JMD500,GCP,https://www.wu-long.com/,GCP,Cloud,Accept,2024-02-16
CERT1555,JMD500,AWS,https://bauer-rogers.com/,AWS,Cloud,Accept,2024-02-04
CERT1556,JMD500,Azure,https://www.myers.com/,Azure,Cloud,Reject,2024-07-12
